library,libraryLabel,urls,coords
http://www.wikidata.org/entity/Q55173402,Beaconsfield Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/beaconsfield-library/,Point(-0.649405 51.612839)
http://www.wikidata.org/entity/Q55173403,Bourne End Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/bourne-end-library/,Point(-0.710562 51.579463)
http://www.wikidata.org/entity/Q55173404,Buckingham Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/buckingham-library/,Point(-0.985996 52.00007)
http://www.wikidata.org/entity/Q55173406,Burnham Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/burnham-library/,Point(-0.655974 51.531169)
http://www.wikidata.org/entity/Q55173407,Castlefield Library,http://www.buckscommunitylibraries.org/castlefield/,Point(-0.782099 51.62513)
http://www.wikidata.org/entity/Q55173408,Chalfont St Giles Library,http://www.chalfontstgiles.org.uk/shops/CommunityLibrary.htm,Point(-0.569545 51.632888)
http://www.wikidata.org/entity/Q55173411,Chalfont Saint Peter Library,http://www.csp-communitylibrary.co.uk/,Point(-0.556675 51.606289)
http://www.wikidata.org/entity/Q55173412,Farnham Common Library,http://www.buckscommunitylibraries.org/farnham-common/,Point(-0.614694 51.554477)
http://www.wikidata.org/entity/Q55173413,Flackwell Heath Library,http://www.buckscommunitylibraries.org/flackwell-heath/,Point(-0.712138 51.60109)
http://www.wikidata.org/entity/Q55173414,Gerrards Cross Library,http://www.buckscommunitylibraries.org/gerrards-cross/,Point(-0.550822 51.587809)
http://www.wikidata.org/entity/Q55173415,Great Missenden Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/great-missenden-library/,Point(-0.707172 51.704053)
http://www.wikidata.org/entity/Q55173417,Haddenham Library,http://haddenhamcommunitylibrary.org.uk/,Point(-0.925704 51.773293)
http://www.wikidata.org/entity/Q55173418,Hazlemere Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/hazlemere-library/,Point(-0.713773 51.650509)
http://www.wikidata.org/entity/Q55173419,High Wycombe Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/high-wycombe-library/,Point(-0.75518 51.630533)
http://www.wikidata.org/entity/Q55173421,Iver Heath Library,http://www.iverheathlibrary.org/,Point(-0.52063 51.537943)
http://www.wikidata.org/entity/Q55173423,Little Chalfont Library,http://www.littlechalfontlibrary.org.uk/,Point(-0.566756 51.666565)
http://www.wikidata.org/entity/Q55173424,Long Crendon Library,http://www.buckscommunitylibraries.org/long-crendon/,Point(-0.993946 51.772368)
http://www.wikidata.org/entity/Q55173425,Marlow Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/marlow-library/,Point(-0.774295 51.570767)
http://www.wikidata.org/entity/Q55173427,Micklefield Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/micklefield-library/,Point(-0.71141 51.630283)
http://www.wikidata.org/entity/Q55173428,Princes Risborough Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/princes-risborough-library/,Point(-0.830724 51.722836)
http://www.wikidata.org/entity/Q55173430,Stokenchurch Library,http://www.buckscommunitylibraries.org/stokenchurch/,Point(-0.900158 51.660092)
http://www.wikidata.org/entity/Q55173431,Wendover Library,http://www.buckscommunitylibraries.org/wendover/,Point(-0.742772 51.761789)
http://www.wikidata.org/entity/Q55173433,Wing Library,http://www.buckscommunitylibraries.org/wing/,Point(-0.715634 51.89714)
http://www.wikidata.org/entity/Q55173435,Winslow Library,http://www.buckscc.gov.uk/leisure-and-culture/libraries/find-a-library/winslow/,Point(-0.884413 51.946426)
http://www.wikidata.org/entity/Q55173436,Aldermoor Library,http://www.coventry.gov.uk/libraries,Point(-1.475077 52.398467)
http://www.wikidata.org/entity/Q55173465,Blandford Library,https://www.dorsetforyou.gov.uk/blandfordlibrary,Point(-2.163212 50.856682)
http://www.wikidata.org/entity/Q55173466,Bridport Library,https://www.dorsetforyou.gov.uk/bridportlibrary,Point(-2.757804 50.731784)
http://www.wikidata.org/entity/Q55173468,Charmouth Library,https://www.dorsetforyou.gov.uk/charmouthlibrary,Point(-2.903167 50.738471)
http://www.wikidata.org/entity/Q55173469,Chickerell Library,https://www.dorsetforyou.gov.uk/chickerelllibrary,Point(-2.502795 50.624508)
http://www.wikidata.org/entity/Q55173473,Christchurch Library,https://www.dorsetforyou.gov.uk/christchurchlibrary,Point(-1.77762 50.734512)
http://www.wikidata.org/entity/Q55173474,Colehill Library,https://www.dorsetforyou.gov.uk/colehilllibrary,Point(-1.954724 50.809645)
http://www.wikidata.org/entity/Q55173477,Corfe Castle Library,https://www.dorsetforyou.gov.uk/corfecastlelibrary,Point(-2.054161 50.635561)
http://www.wikidata.org/entity/Q55173481,Corfe Mullen Library,https://www.dorsetforyou.gov.uk/corfemullenlibrary,Point(-2.017085 50.773815)
http://www.wikidata.org/entity/Q55173484,Crossways Library,https://www.dorsetforyou.gov.uk/crosswayslibrary,Point(-2.329152 50.694485)
http://www.wikidata.org/entity/Q55173486,Dorchester Library,https://www.dorsetforyou.gov.uk/dorchesterlibrary,Point(-2.435477 50.712535)
http://www.wikidata.org/entity/Q55173487,Ferndown Library,https://www.dorsetforyou.gov.uk/ferndownlibrary,Point(-1.891426 50.802263)
http://www.wikidata.org/entity/Q55173489,Gillingham Library,https://www.dorsetforyou.gov.uk/gillinghamlibrary,Point(-2.275921 51.035819)
http://www.wikidata.org/entity/Q55173491,Highcliffe Library,https://www.dorsetforyou.gov.uk/highcliffelibrary,Point(-1.696686 50.742691)
http://www.wikidata.org/entity/Q55173493,Littlemoor Library,https://www.dorsetforyou.gov.uk/littlemoorlibrary,Point(-2.455294 50.648789)
http://www.wikidata.org/entity/Q55173495,Lyme Regis Library,https://www.dorsetforyou.gov.uk/lymeregislibrary,Point(-2.937763 50.725376)
http://www.wikidata.org/entity/Q55173498,Lytchett Matravers Library,https://www.dorsetforyou.gov.uk/lytchettlibrary,Point(-2.07854 50.758308)
http://www.wikidata.org/entity/Q55173500,Portland Tophill Library,https://www.dorsetforyou.gov.uk/tophilllibrary,Point(-2.43502 50.545224)
http://www.wikidata.org/entity/Q55173501,Puddletown Library,https://www.dorsetforyou.gov.uk/puddletownlibrary,Point(-2.34463 50.747205)
http://www.wikidata.org/entity/Q55173503,Shaftesbury Library,https://www.dorsetforyou.gov.uk/shaftesburylibrary,Point(-2.195518 51.007048)
http://www.wikidata.org/entity/Q55173505,Sherborne Library,https://www.dorsetforyou.gov.uk/sherbornelibrary,Point(-2.513396 50.948853)
http://www.wikidata.org/entity/Q55173506,Stalbridge Library,https://www.dorsetforyou.gov.uk/stalbridgelibrary,Point(-2.376531 50.960159)
http://www.wikidata.org/entity/Q55173509,Sturminster Newton Library,https://www.dorsetforyou.gov.uk/sturminsterlibrary,Point(-2.305991 50.92731)
http://www.wikidata.org/entity/Q55173511,Swanage Library,https://www.dorsetforyou.gov.uk/swanagelibrary,Point(-1.957381 50.608454)
http://www.wikidata.org/entity/Q55173513,Upton Library,https://www.dorsetforyou.gov.uk/uptonlibrary,Point(-2.028638 50.73888)
http://www.wikidata.org/entity/Q55173514,Verwood Library,https://www.dorsetforyou.gov.uk/verwoodlibrary,Point(-1.879119 50.880992)
http://www.wikidata.org/entity/Q55173516,Wareham Library,https://www.dorsetforyou.gov.uk/warehamlibrary,Point(-2.109309 50.68454)
http://www.wikidata.org/entity/Q55173519,West Moors Library,https://www.dorsetforyou.gov.uk/westmoorslibrary,Point(-1.888952 50.825404)
http://www.wikidata.org/entity/Q55173520,Wimborne Library,https://www.dorsetforyou.gov.uk/wimbornelibrary,Point(-1.986498 50.799249)
http://www.wikidata.org/entity/Q55173523,Wool Library,http://www.woolcommunitylibrary.org/,Point(-2.223712 50.678601)
http://www.wikidata.org/entity/Q55173524,Wyke Regis Library,https://www.dorsetforyou.gov.uk/wykelibrary,Point(-2.475036 50.595785)
http://www.wikidata.org/entity/Q55173526,Battle Library,https://new.eastsussex.gov.uk/libraries/locations/battle/,Point(0.482244 50.918196)
http://www.wikidata.org/entity/Q55173529,Bexhill Library,https://new.eastsussex.gov.uk/libraries/locations/bexhill/,Point(0.470095 50.840224)
http://www.wikidata.org/entity/Q55173531,Crowborough Library,https://new.eastsussex.gov.uk/libraries/locations/crowborough/,Point(0.158902 51.058541)
http://www.wikidata.org/entity/Q55173532,Forest Row Library,https://new.eastsussex.gov.uk/libraries/locations/forestrow/,Point(0.036196 51.096105)
http://www.wikidata.org/entity/Q55173534,Hailsham Library,https://new.eastsussex.gov.uk/libraries/locations/hailsham/,Point(0.255405 50.862581)
http://www.wikidata.org/entity/Q55173535,Hampden Park Library,https://new.eastsussex.gov.uk/libraries/locations/hampdenpark/,Point(0.277642 50.797922)
http://www.wikidata.org/entity/Q47523174,Newtown Library,http://www.powys.gov.uk/en/libraries/find-nearest-library/newtown-library/,Point(-3.317785 52.511558)
http://www.wikidata.org/entity/Q47523175,Rhayader Library,http://www.powys.gov.uk/en/libraries/find-nearest-library/rhayader-library/,Point(-3.5121617 52.3002728)
http://www.wikidata.org/entity/Q47523177,Church Village Library,http://www.rctcbc.gov.uk/EN/Resident/Libraries/Librarylocationsandopeninghours/ChurchVillageLibrary.aspx,Point(-3.3233633 51.5664577)
http://www.wikidata.org/entity/Q47523178,Ferndale Library,http://www.rctcbc.gov.uk/EN/Resident/Libraries/Librarylocationsandopeninghours/FerndaleLibrary.aspx,Point(-3.4475722 51.6611352)
http://www.wikidata.org/entity/Q47523179,Killay Library,https://www.swansea.gov.uk/killaylibrary?contactid=2158,Point(-4.0233485 51.6175797)
http://www.wikidata.org/entity/Q47523181,St Thomas Library,https://www.swansea.gov.uk/stthomaslibrary?contactid=2158,Point(-3.9267792 51.62375)
http://www.wikidata.org/entity/Q47523182,Swansea Central Library,https://www.swansea.gov.uk/centrallibrary?contactid=2158,Point(-3.94752 51.613616)
http://www.wikidata.org/entity/Q47528729,Colne Library,http://new.lancashire.gov.uk/libraries-and-archives/libraries/find-a-library/colne-library.aspx,Point(-2.165944444 53.857555555)
http://www.wikidata.org/entity/Q47528805,Chelsea Library,https://www.rbkc.gov.uk/libraries/your-library/find-library/chelsea-library,Point(-0.168194444 51.487472222)
http://www.wikidata.org/entity/Q47529082,Stranraer Library,https://www.dumgal.gov.uk/article/15392/DG-Customer-Services-Sanquhar,Point(-5.026422 54.905495)
http://www.wikidata.org/entity/Q47529082,Stranraer Library,https://www.dumgal.gov.uk/article/15586/,Point(-5.026422 54.905495)
http://www.wikidata.org/entity/Q48817039,Shetland Library,http://www.shetland-library.gov.uk/,Point(-1.146514 60.153361)
http://www.wikidata.org/entity/Q48817039,Shetland Library,http://www.shetland-library.gov.uk/index.asp,Point(-1.146514 60.153361)
http://www.wikidata.org/entity/Q50139700,Milford Haven Library,https://www.pembrokeshire.gov.uk/pembrokeshire-libraries/milford-haven-library-and-information-centre,Point(-5.043303 51.715435)
http://www.wikidata.org/entity/Q50139711,Pontyclun Library,http://www.rctcbc.gov.uk/EN/Resident/Libraries/Librarylocationsandopeninghours/PontyclunLibrary.aspx,Point(-3.393302 51.520613)
http://www.wikidata.org/entity/Q50139768,Merthyr Library Hub,http://www.merthyrlibraries.co.uk/our-libraries/library-hub.aspx,Point(-3.376956 51.739768)
http://www.wikidata.org/entity/Q50139776,Montgomery Library,http://www.powys.gov.uk/en/libraries/find-nearest-library/montgomery-library/,Point(-3.14779 52.56041)
http://www.wikidata.org/entity/Q50287463,Grantham Library,https://www.lincolnshire.gov.uk/OrganisationDetails.aspx?orgcode=319431,Point(-0.643472222 52.910138888)
http://www.wikidata.org/entity/Q50424732,Blyth Library,http://mylibrary.co.uk/libraries-list/blyth-library,Point(-1.506972222 55.127138888)
http://www.wikidata.org/entity/Q50690751,Hertford Library,https://www.hertfordshire.gov.uk/HertfordLibrary,Point(-0.078416666 51.796916666)
http://www.wikidata.org/entity/Q50822768,Seacroft Community Hub,https://www.leeds.gov.uk/residents/neighbourhoods-and-community/community-hubs/seacroft-community-hub,Point(-1.459108 53.821034)
http://www.wikidata.org/entity/Q50826682,Derby Local Studies and Family History Library,https://www.inderby.org.uk/libraries/our-libraries/derby-local-studies-and-family-history-library/,Point(-1.474861111 52.923833333)
http://www.wikidata.org/entity/Q51830946,Boston Library,http://www.better.org.uk/library/lincolnshire/bostonlibrary,Point(-0.024444444 52.979305555)
http://www.wikidata.org/entity/Q51994042,Blackburn Central Library,https://www.blackburn.gov.uk/Pages/Blackburn-Central-Library.aspx,Point(-2.485383 53.749483)
http://www.wikidata.org/entity/Q52834913,Sevenoaks Library,http://webapps.kent.gov.uk/KCC.Libraries.Web.Sites.Public/LibraryDetails.aspx?aid=0&lid=62&uprn=100062546713,Point(0.194861111 51.271333333)
http://www.wikidata.org/entity/Q52953967,Burnt Oak Library,https://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.263219871 51.603204078)
http://www.wikidata.org/entity/Q52954007,Chipping Barnet Library,https://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.204752954 51.65607394)
http://www.wikidata.org/entity/Q52954033,East Barnet Library,https://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.161600463 51.6444384)
http://www.wikidata.org/entity/Q52954057,Edgware Library,https://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.273996976 51.616294758)
http://www.wikidata.org/entity/Q52954084,Friern Barnet Community Library,http://www.friernbarnetlibrary.org/,Point(-0.153450831 51.613534892)
http://www.wikidata.org/entity/Q52954108,Garden Suburb Community Library,http://www.gscl.gq/,Point(-0.183344731 51.586301332)
http://www.wikidata.org/entity/Q52954142,Golders Green Library,http://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.201727357 51.57479125)
http://www.wikidata.org/entity/Q52954169,Colindale Library,http://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.244894575 51.601794883)
http://www.wikidata.org/entity/Q52954199,Mill Hill Library,http://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.24299973 51.615344847)
http://www.wikidata.org/entity/Q52954227,North Finchley Library,http://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.175998832 51.618618547)
http://www.wikidata.org/entity/Q52954252,Osidge Library,http://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.149067988 51.630377142)
http://www.wikidata.org/entity/Q52954280,South Friern Library,http://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.148018992 51.600463711)
http://www.wikidata.org/entity/Q52955060,Brompton Library,https://www.rbkc.gov.uk/libraries/your-library,Point(-0.188333786 51.490023167)
http://www.wikidata.org/entity/Q52955089,Kensal Library,https://www.rbkc.gov.uk/libraries/your-library/find-library/kensal-library,Point(-0.206880535 51.523844632)
http://www.wikidata.org/entity/Q52955115,Notting Hill Gate Library,https://www.rbkc.gov.uk/libraries/your-library,Point(-0.197408612 51.511277306)
http://www.wikidata.org/entity/Q52955147,Finchley Church End Library,https://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.19516 51.59992)
http://www.wikidata.org/entity/Q52955176,Childs Hill Library,https://www.barnet.gov.uk/citizen-home/libraries.html,Point(-0.20078133 51.5622378)
http://www.wikidata.org/entity/Q53101760,Morecambe Library,http://new.lancashire.gov.uk/libraries-and-archives/libraries/find-a-library/morecambe-library,Point(-2.8655275 54.0713567)
http://www.wikidata.org/entity/Q53104636,Hartlepool Central Library,https://www.hartlepool.gov.uk/directory_record/83/central_library,Point(-1.216474 54.683561)
http://www.wikidata.org/entity/Q53150718,Annesley Woodhouse Library,https://www.inspireculture.org.uk/reading-information/find-a-library/annesley-woodhouse-community-partnership-library/,Point(-1.2585877 53.0778629)
http://www.wikidata.org/entity/Q53150749,Arnold Library,https://www.inspireculture.org.uk/reading-information/find-a-library/arnold-library/,Point(-1.127481789 53.006185245)
http://www.wikidata.org/entity/Q53150773,Balderton Library,https://www.inspireculture.org.uk/reading-information/find-a-library/balderton-library/,Point(-0.7762796 53.0553324)
http://www.wikidata.org/entity/Q53150809,Balmoral Library,https://www.inspireculture.org.uk/reading-information/find-a-library/balmoral-library,Point(-1.129617026 53.322790791)
http://www.wikidata.org/entity/Q53150835,Beeston Library,https://www.inspireculture.org.uk/reading-information/find-a-library/beeston-library,Point(-1.2178972 52.9274431)
